account_id,customer_name,account_type,balance,credit_score,annual_income,account_opening_date,last_transaction_date,transaction_count_monthly,overdraft_count,loan_amount,loan_interest_rate,employment_status,marital_status
ACC_00001134,Bradley Cain,Savings,7620.96,757,61051,2022-12-18,2025-06-17,18,1,0.0,0.0,Retired,Married
ACC_00001135,Brittany Stevens,Credit,-4377.89,686,106273,2025-03-30,2025-06-15,16,1,0.0,0.0,Employed,Married
ACC_00001136,Sarah Washington,Checking,4197.17,732,125698,2019-03-05,2025-06-20,19,3,0.0,0.0,Employed,Married
ACC_00001137,Carla Sanchez,Checking,4394.61,565,81047,2019-03-31,2025-06-16,14,2,83620.71,12.35,Employed,Single
ACC_00001138,Nicholas Wilson,Checking,4236.21,850,143853,2019-01-18,2025-06-10,19,1,346517.55,9.5,Employed,Single
ACC_00001139,Samantha Walter,Checking,776.54,668,101309,2021-08-23,2025-06-30,20,1,0.0,0.0,Employed,Single
ACC_00001140,Jason Mendoza,Checking,590.36,615,97490,2022-05-22,2025-06-16,15,0,0.0,0.0,Employed,Married
ACC_00001141,Bryan Watkins,Credit,-2023.25,726,24033,2015-08-24,2025-06-15,15,1,0.0,0.0,Retired,Single
ACC_00001142,Oscar Wright,Checking,2622.82,652,101491,2021-01-16,2025-06-10,16,2,0.0,0.0,Employed,Married
ACC_00001143,Benjamin Morgan,Savings,13432.52,679,95460,2016-12-29,2025-06-07,15,1,0.0,0.0,Employed,Married
ACC_00001144,Selena Garcia,Checking,3093.75,619,98789,2021-08-09,2025-06-25,22,1,0.0,0.0,Employed,Single
ACC_00001145,Elizabeth Baker,Savings,21293.65,551,80096,2017-05-24,2025-06-22,15,3,148834.36,12.49,Employed,Single
ACC_00001146,Jennifer Tucker,Investment,2568.59,702,48271,2021-05-26,2025-06-27,26,0,124413.09,10.98,Retired,Single
ACC_00001147,Ashley English,Credit,-3979.12,594,101964,2017-04-30,2025-06-24,22,0,0.0,0.0,Employed,Divorced
ACC_00001148,Jennifer Gonzales,Checking,445.45,668,97851,2023-05-12,2025-06-16,12,1,4640.97,11.32,Employed,Single
ACC_00001149,Leslie Weaver,Checking,209.24,690,112542,2022-02-07,2025-06-25,21,2,120849.24,11.1,Employed,Married
ACC_00001150,Nathan Jones,Savings,19508.92,714,122110,2018-07-10,2025-06-25,8,0,0.0,0.0,Employed,Divorced
ACC_00001151,Brenda Carter,Investment,4004.61,747,18883,2020-02-03,2025-06-15,16,0,70555.06,10.53,Unemployed,Married
ACC_00001152,Ryan Hanson,Savings,12425.99,705,114333,2024-12-27,2025-07-01,17,0,210231.69,10.95,Employed,Married
ACC_00001153,Erin Gross,Savings,29381.05,704,108143,2023-03-21,2025-07-01,16,2,0.0,0.0,Employed,Single
ACC_00001154,Brent Garza,Investment,9985.95,576,92268,2016-06-15,2025-06-17,15,2,0.0,0.0,Employed,Married
ACC_00001155,Elizabeth Yang,Savings,27345.38,563,92729,2023-11-23,2025-06-12,13,0,0.0,0.0,Employed,Single
ACC_00001156,Amy Boyd,Checking,726.11,602,95162,2021-07-18,2025-06-19,15,1,0.0,0.0,Employed,Divorced
ACC_00001157,Mr. Michael Adams,Checking,947.08,755,114677,2020-03-08,2025-06-08,13,1,0.0,0.0,Employed,Married
ACC_00001158,Dr. Benjamin Copeland,Checking,10185.38,636,111000,2016-07-05,2025-06-07,17,3,0.0,0.0,Employed,Single
ACC_00001159,Danielle Davis,Checking,7070.33,769,118863,2020-04-22,2025-07-02,18,1,398937.19,10.31,Employed,Married
ACC_00001160,Douglas Perez,Checking,6184.77,725,137197,2023-02-17,2025-06-19,20,1,0.0,0.0,Employed,Single
ACC_00001161,Joshua Brown,Credit,-2333.61,751,107462,2022-04-05,2025-06-24,14,0,0.0,0.0,Employed,Married
ACC_00001162,Gregory Lee,Checking,9634.1,782,128169,2022-05-16,2025-06-20,19,1,0.0,0.0,Employed,Married
ACC_00001163,Nichole Daniels,Credit,-4161.92,778,121649,2018-07-09,2025-06-17,18,0,0.0,0.0,Employed,Single
ACC_00001164,Kevin Mcmillan,Savings,9540.2,718,41775,2022-07-02,2025-06-15,13,0,0.0,0.0,Retired,Married
ACC_00001165,Lindsey Day,Credit,-1055.63,660,3426,2018-10-29,2025-06-20,16,0,0.0,0.0,Unemployed,Widowed
ACC_00001166,Taylor Bass,Credit,-4372.73,732,92660,2022-07-12,2025-07-04,13,3,0.0,0.0,Employed,Married
ACC_00001167,Robert Blevins,Credit,-4130.71,720,97087,2015-11-10,2025-06-19,13,2,0.0,0.0,Employed,Married
ACC_00001168,Thomas Boyd,Checking,2641.75,697,55586,2017-08-26,2025-06-06,14,2,0.0,0.0,Retired,Single
ACC_00001169,Christopher Blackwell,Savings,36673.23,774,133739,2019-02-06,2025-06-24,22,1,0.0,0.0,Employed,Single
ACC_00001170,Savannah Campbell MD,Savings,16238.15,690,98360,2020-12-22,2025-06-09,18,0,0.0,0.0,Employed,Married
ACC_00001171,Michael Thompson,Credit,-3669.24,824,112427,2016-10-31,2025-06-15,22,2,0.0,0.0,Self-employed,Single
ACC_00001172,Stephen Parker,Checking,1570.96,647,107938,2017-02-21,2025-06-25,24,1,0.0,0.0,Employed,Widowed
ACC_00001173,Debbie Blankenship,Investment,53388.4,791,138614,2018-11-15,2025-07-02,14,0,259693.72,10.09,Employed,Married
ACC_00001174,George Ross,Credit,-1485.44,593,71259,2022-03-01,2025-06-18,12,1,0.0,0.0,Employed,Single
ACC_00001175,Ellen Stone,Checking,2225.55,791,30470,2020-05-25,2025-07-01,18,1,48304.46,10.09,Retired,Single
ACC_00001176,Gregory Smith,Checking,6673.76,697,105315,2017-08-25,2025-06-27,12,1,57303.54,11.03,Employed,Single
ACC_00001177,Jose Whitehead,Credit,-686.9,783,89444,2025-05-01,2025-06-11,15,2,0.0,0.0,Self-employed,Married
ACC_00001178,Jennifer Marquez,Credit,-161.09,581,33462,2019-12-21,2025-06-06,16,1,63556.27,12.19,Retired,Married
ACC_00001179,Adrian Ritter,Credit,-1820.64,730,109156,2022-06-18,2025-06-23,15,1,0.0,0.0,Employed,Married
ACC_00001180,Ricardo Jefferson,Savings,7596.86,831,130566,2022-01-04,2025-06-21,14,3,0.0,0.0,Employed,Single
ACC_00001181,Jennifer Thompson,Checking,975.78,581,89682,2023-09-18,2025-06-30,12,2,0.0,0.0,Employed,Married
ACC_00001182,John Kramer,Credit,-3002.67,802,49669,2019-10-07,2025-06-14,11,0,0.0,0.0,Retired,Single
ACC_00001183,Daniel Daniels,Checking,4439.16,778,132433,2021-03-23,2025-06-08,19,0,83284.46,10.22,Employed,Married
ACC_00001184,James Chen,Credit,-4424.43,693,123301,2016-11-24,2025-06-19,17,0,0.0,0.0,Employed,Married
ACC_00001185,Lauren Ingram,Credit,-1974.76,695,112843,2022-08-21,2025-06-17,16,1,0.0,0.0,Employed,Married
ACC_00001186,Terry Brown,Savings,26049.19,670,103929,2021-10-08,2025-06-27,11,1,12131.81,11.3,Employed,Married
ACC_00001187,Annette Johnson,Checking,2883.65,642,76145,2022-11-03,2025-07-04,13,0,234478.48,11.58,Self-employed,Married
ACC_00001188,Emily Burns,Checking,3808.27,713,110070,2016-02-05,2025-06-07,17,1,296389.68,10.87,Employed,Married
ACC_00001189,Michael Pruitt,Savings,569.05,683,6943,2023-07-20,2025-07-02,12,1,0.0,0.0,Unemployed,Married
ACC_00001190,Stephen Rodriguez,Checking,2148.94,688,22714,2018-11-05,2025-06-06,12,1,0.0,0.0,Retired,Married
ACC_00001191,Lori Davis,Savings,19172.19,754,94198,2023-04-04,2025-07-03,11,0,138522.79,10.46,Self-employed,Single
ACC_00001192,Meredith Wilson,Savings,7551.73,608,41902,2019-03-25,2025-06-19,17,1,91692.19,11.92,Retired,Married
ACC_00001193,Dawn Mccoy,Checking,2563.77,628,37427,2019-07-28,2025-06-27,21,1,0.0,0.0,Retired,Single
ACC_00001194,Anita Franklin,Credit,-4111.94,703,28940,2021-06-08,2025-06-27,11,1,0.0,0.0,Retired,Widowed
ACC_00001195,Mr. Tanner Mckenzie,Savings,10821.64,584,68550,2019-04-03,2025-06-28,15,0,0.0,0.0,Self-employed,Married
ACC_00001196,Sierra Hernandez,Credit,-4334.93,725,0,2018-01-24,2025-06-08,12,0,0.0,0.0,Unemployed,Single
ACC_00001197,Jared Warren,Savings,4082.52,666,113508,2023-09-10,2025-06-09,8,2,0.0,0.0,Employed,Married
ACC_00001198,Michael Hensley,Credit,-833.31,706,91929,2020-06-04,2025-06-16,13,1,287396.34,10.94,Self-employed,Married
ACC_00001199,Lisa Mcbride,Checking,8123.04,638,83416,2019-12-26,2025-06-29,9,2,0.0,0.0,Employed,Single
ACC_00001200,David Sloan,Checking,1653.7,752,29516,2019-12-27,2025-06-21,12,0,72229.1,10.48,Retired,Married
ACC_00001201,Yvonne Sweeney,Checking,1569.11,774,114766,2020-08-31,2025-07-04,14,2,0.0,0.0,Employed,Married
ACC_00001202,Charles Glenn,Savings,9150.19,800,133730,2016-07-12,2025-06-09,15,1,0.0,0.0,Employed,Divorced
ACC_00001203,Kerry Sharp,Savings,1453.22,673,99789,2016-08-01,2025-06-10,17,2,0.0,0.0,Employed,Single
ACC_00001204,Michael Deleon,Savings,18239.55,833,131058,2018-02-05,2025-07-02,17,0,0.0,0.0,Employed,Married
ACC_00001205,Justin Olson,Savings,3378.57,782,15744,2015-12-03,2025-06-28,20,0,0.0,0.0,Unemployed,Single
ACC_00001206,Jason Butler,Savings,13868.3,598,46300,2025-03-04,2025-06-29,12,2,79209.18,12.02,Retired,Single
ACC_00001207,Jacqueline Carroll,Savings,21973.8,708,100484,2025-04-10,2025-06-15,11,3,0.0,0.0,Employed,Single
ACC_00001208,Kim Wolfe,Checking,50.64,825,0,2017-08-20,2025-06-12,23,0,0.0,0.0,Unemployed,Married
ACC_00001209,Jennifer Garcia,Savings,15561.3,734,107392,2025-02-06,2025-06-23,15,1,0.0,0.0,Employed,Married
ACC_00001210,Michael Oneill,Savings,2253.7,750,128508,2023-01-17,2025-06-07,15,1,0.0,0.0,Employed,Married
ACC_00001211,Rebecca Miller,Savings,23507.83,687,101520,2024-07-31,2025-06-24,17,0,0.0,0.0,Employed,Married
ACC_00001212,Victoria Davis,Checking,8038.23,713,120044,2025-04-15,2025-06-25,22,2,128501.2,10.87,Employed,Single
ACC_00001213,Mark Harrison,Checking,9646.73,731,128840,2024-12-29,2025-06-16,18,0,239526.5,10.69,Employed,Divorced
ACC_00001214,Lisa Todd,Savings,3897.11,699,14449,2016-11-25,2025-06-16,15,0,0.0,0.0,Unemployed,Married
ACC_00001215,Traci Andrade,Savings,8646.16,493,55603,2025-03-09,2025-07-04,15,2,0.0,0.0,Self-employed,Single
ACC_00001216,Joseph Anderson,Checking,6197.0,713,113101,2015-10-27,2025-07-04,12,1,0.0,0.0,Employed,Married
ACC_00001217,Lydia Daniels,Savings,14852.56,634,99063,2020-02-01,2025-07-01,12,2,0.0,0.0,Employed,Divorced
ACC_00001218,Brandy Murphy,Savings,2899.93,653,70122,2024-10-26,2025-06-28,18,1,0.0,0.0,Self-employed,Married
ACC_00001219,Oscar Dawson,Savings,9392.52,757,96555,2020-06-02,2025-06-29,16,0,0.0,0.0,Employed,Single
ACC_00001220,Alexandra Daugherty,Checking,8849.07,598,98494,2019-03-07,2025-06-17,18,0,11137.73,12.02,Employed,Divorced
ACC_00001221,Michael Garrett,Credit,-75.87,820,105713,2016-10-01,2025-06-06,15,3,43427.61,9.8,Employed,Single
ACC_00001222,Patricia Wilson,Investment,40041.68,673,107787,2017-07-03,2025-06-10,15,1,0.0,0.0,Employed,Married
ACC_00001223,Nancy Higgins,Savings,20300.27,850,141918,2022-12-28,2025-07-04,17,1,0.0,0.0,Employed,Divorced
ACC_00001224,Gregory Kelly,Credit,-533.19,832,137708,2015-08-06,2025-07-01,14,1,24226.02,9.68,Employed,Single
ACC_00001225,Ian Parks,Checking,5195.79,602,98434,2016-09-23,2025-06-26,11,1,0.0,0.0,Employed,Divorced
ACC_00001226,Lauren Wilkins,Checking,5088.31,622,94269,2017-08-20,2025-06-26,15,0,0.0,0.0,Employed,Married
ACC_00001227,Kimberly Wheeler,Checking,2720.35,775,101543,2015-12-21,2025-06-12,11,0,107007.19,10.25,Employed,Single
ACC_00001228,Christopher Park,Savings,5577.84,751,93260,2021-05-11,2025-06-22,15,2,0.0,0.0,Self-employed,Single
ACC_00001229,Ms. Traci Weber,Checking,530.27,763,129447,2018-05-10,2025-06-08,18,1,134236.6,10.37,Employed,Married
ACC_00001230,Laura Mcdonald,Credit,-3153.47,686,136007,2015-11-30,2025-06-20,14,1,0.0,0.0,Employed,Single
ACC_00001231,Shannon Melendez,Savings,23215.15,696,93176,2024-03-04,2025-06-26,15,2,21893.4,11.04,Self-employed,Married
ACC_00001232,Paul Beard,Checking,5021.25,624,66249,2021-01-06,2025-06-11,19,1,229276.85,11.76,Self-employed,Single
ACC_00001233,Patricia Peters,Checking,5076.22,655,104502,2020-08-11,2025-06-16,13,3,0.0,0.0,Employed,Married
ACC_00001234,Brian Weber,Credit,-1450.6,610,79738,2021-10-11,2025-06-16,17,0,0.0,0.0,Self-employed,Married
ACC_00001235,Stephanie Gardner,Checking,1910.71,708,117784,2017-09-16,2025-07-03,16,0,0.0,0.0,Employed,Single
ACC_00001236,Barbara Lowe,Credit,-2082.01,714,47270,2018-10-17,2025-06-08,13,1,0.0,0.0,Retired,Married
ACC_00001237,Kathy Savage,Credit,-4892.5,651,86357,2021-06-23,2025-06-26,20,1,0.0,0.0,Self-employed,Single
ACC_00001238,Chad Flowers,Savings,5105.15,788,34860,2022-03-17,2025-07-01,11,1,0.0,0.0,Retired,Married
ACC_00001239,Andrea Hunter,Savings,6884.11,798,49131,2021-01-01,2025-06-26,16,2,0.0,0.0,Retired,Married
ACC_00001240,Alec Williams,Checking,2756.26,649,92823,2015-08-19,2025-06-05,12,1,192086.33,11.51,Employed,Single
ACC_00001241,Shane Murillo,Savings,2000.87,727,40335,2016-10-26,2025-07-04,14,2,0.0,0.0,Retired,Divorced
ACC_00001242,Cynthia Watson,Investment,7221.49,850,132862,2015-12-06,2025-06-07,12,1,0.0,0.0,Self-employed,Married
ACC_00001243,Taylor Martin,Checking,9705.34,669,112071,2022-10-01,2025-06-05,12,1,355673.87,11.31,Employed,Single
ACC_00001244,Angie King,Checking,3509.62,806,44607,2025-02-24,2025-07-01,14,1,154116.05,9.94,Retired,Divorced
ACC_00001245,Patrick Lambert,Investment,1198.9,695,120104,2018-02-26,2025-06-24,18,0,0.0,0.0,Employed,Single
ACC_00001246,Brandon Ibarra,Savings,22138.83,594,86274,2023-11-17,2025-06-29,13,0,0.0,0.0,Employed,Single
ACC_00001247,Clayton Watts,Credit,-2010.7,761,109014,2022-08-19,2025-07-03,16,0,0.0,0.0,Employed,Single
ACC_00001248,James Mills,Checking,10620.12,686,123608,2024-03-21,2025-06-17,13,1,0.0,0.0,Employed,Married
ACC_00001249,Joshua Vasquez,Savings,27786.82,683,97543,2016-04-23,2025-06-08,14,2,274501.28,11.17,Employed,Single
ACC_00001250,Joseph Crawford,Credit,-4731.96,743,113034,2024-02-28,2025-06-20,21,0,0.0,0.0,Employed,Divorced
ACC_00001251,Heather Brown,Savings,5668.48,653,108940,2018-06-29,2025-06-30,12,1,0.0,0.0,Employed,Single
ACC_00001252,Jaime Mcdaniel,Investment,33386.54,763,125461,2022-11-11,2025-06-20,17,0,0.0,0.0,Employed,Widowed
ACC_00001253,Ronald Smith,Investment,57660.78,720,117363,2018-01-19,2025-06-23,18,1,63273.0,10.8,Employed,Single
ACC_00001254,Darren Mccall,Savings,10538.97,654,99579,2017-09-25,2025-07-04,19,1,135023.39,11.46,Employed,Divorced
ACC_00001255,Amber Torres,Checking,8792.29,850,105997,2020-10-12,2025-06-08,9,0,247333.92,9.5,Self-employed,Single
ACC_00001256,Joseph Lewis,Checking,3439.34,606,90352,2025-04-08,2025-06-05,14,0,0.0,0.0,Employed,Divorced
ACC_00001257,Troy Miller,Savings,11122.03,648,97331,2024-08-21,2025-06-15,12,1,307694.21,11.52,Employed,Single
ACC_00001258,Mark Ramos,Savings,5825.83,768,36620,2018-05-24,2025-06-16,21,0,0.0,0.0,Retired,Married
ACC_00001259,John Miller,Checking,14943.2,848,155420,2016-07-10,2025-06-27,17,1,0.0,0.0,Employed,Single
ACC_00001260,Meredith Jimenez,Investment,9531.92,744,132088,2023-05-17,2025-06-11,16,1,0.0,0.0,Employed,Married
ACC_00001261,Deanna Weaver,Checking,5708.36,773,116521,2015-09-05,2025-06-13,11,1,304563.58,10.27,Employed,Married
ACC_00001262,Alicia Anderson,Savings,21320.13,703,109501,2019-01-31,2025-06-22,13,0,0.0,0.0,Employed,Single
ACC_00001263,Patrick Ward,Checking,4022.25,737,45062,2025-06-04,2025-06-30,16,1,0.0,0.0,Retired,Married
ACC_00001264,Rachel Ross,Checking,5056.5,751,108712,2019-06-11,2025-06-19,14,0,0.0,0.0,Employed,Single
ACC_00001265,Allison Moss,Savings,838.0,850,8462,2018-10-30,2025-06-08,15,2,0.0,0.0,Unemployed,Married
ACC_00001266,Brandon Howell,Checking,6897.44,673,76383,2022-08-29,2025-06-13,13,2,88924.46,11.27,Self-employed,Married
ACC_00001267,Cynthia Santos,Credit,-2744.68,692,99775,2016-10-01,2025-07-01,24,0,0.0,0.0,Employed,Widowed
ACC_00001268,Jason Miller,Checking,9186.59,741,95756,2018-09-07,2025-06-13,11,1,0.0,0.0,Employed,Married
ACC_00001269,Eric Mcguire,Credit,-4959.06,824,137836,2024-05-03,2025-06-24,21,0,336800.23,9.76,Employed,Married
ACC_00001270,Cynthia Sutton,Checking,1495.82,669,36038,2023-06-09,2025-06-13,12,2,0.0,0.0,Retired,Single
ACC_00001271,Vanessa Cruz,Investment,6947.76,556,71879,2019-10-06,2025-06-06,7,0,80605.35,12.44,Employed,Single
ACC_00001272,Steven Scott,Savings,403.89,737,0,2017-06-19,2025-06-09,13,1,0.0,0.0,Unemployed,Married
ACC_00001273,David Shaw,Investment,9650.57,691,95723,2022-01-12,2025-06-19,13,0,0.0,0.0,Self-employed,Divorced
ACC_00001274,Connor Rodriguez,Checking,2895.17,680,33812,2022-10-08,2025-06-07,14,3,0.0,0.0,Retired,Married
ACC_00001275,Jeffrey Moran,Investment,2801.65,691,11557,2023-02-05,2025-06-12,12,0,0.0,0.0,Unemployed,Married
ACC_00001276,Destiny Barnes,Investment,44889.51,695,100788,2025-06-06,2025-07-01,9,1,322563.96,11.05,Employed,Divorced
ACC_00001277,Holly Lynn,Credit,-3786.53,815,125953,2020-10-01,2025-06-30,15,0,417835.29,9.85,Self-employed,Single
ACC_00001278,Mark Dominguez,Savings,1184.46,814,37439,2022-12-10,2025-06-26,8,1,0.0,0.0,Retired,Married
ACC_00001279,Denise Hoffman,Checking,6972.13,654,96993,2024-12-22,2025-06-28,24,1,0.0,0.0,Employed,Married
ACC_00001280,Sara Holland,Checking,3182.57,665,66403,2024-06-20,2025-06-22,16,1,0.0,0.0,Self-employed,Single
ACC_00001281,Edgar Munoz,Savings,7758.11,744,41996,2016-01-22,2025-06-05,12,0,35551.43,10.56,Retired,Single
ACC_00001282,Erika Turner,Savings,23780.26,637,119895,2022-07-03,2025-06-15,18,1,0.0,0.0,Employed,Widowed
ACC_00001283,Shawn Powell,Savings,4739.26,657,84351,2018-03-24,2025-07-02,10,1,0.0,0.0,Self-employed,Divorced
ACC_00001284,Carla Burgess,Savings,13645.23,594,84743,2017-08-02,2025-06-19,16,4,0.0,0.0,Employed,Married
ACC_00001285,Matthew Hoffman,Savings,3588.09,781,114545,2020-04-19,2025-06-16,17,0,0.0,0.0,Self-employed,Married
ACC_00001286,Frank Smith,Savings,24659.42,753,105936,2021-02-09,2025-06-05,12,4,0.0,0.0,Employed,Married
ACC_00001287,William Scott,Checking,1008.2,771,121040,2025-02-07,2025-06-05,11,2,0.0,0.0,Employed,Married
ACC_00001288,Christina Davis,Savings,12161.7,619,109405,2017-01-05,2025-07-02,6,1,0.0,0.0,Employed,Divorced
ACC_00001289,Caleb Torres,Checking,3455.62,784,42557,2019-06-06,2025-06-30,19,0,0.0,0.0,Retired,Married
ACC_00001290,Daniel Conrad,Credit,-635.25,595,81978,2020-05-11,2025-06-27,18,1,0.0,0.0,Employed,Single
ACC_00001291,Scott Carr,Savings,3936.28,616,93672,2019-07-31,2025-06-07,10,1,0.0,0.0,Employed,Divorced
ACC_00001292,Robert Cook,Savings,3086.05,616,36475,2020-07-19,2025-06-17,12,0,0.0,0.0,Retired,Married
ACC_00001293,Thomas Silva,Savings,4212.02,670,16742,2020-06-02,2025-06-14,16,1,0.0,0.0,Retired,Single
ACC_00001294,Michael Kim,Credit,-4133.53,670,120164,2021-09-03,2025-06-11,16,1,332778.85,11.3,Employed,Single
ACC_00001295,Sean Potter,Investment,30364.04,746,119239,2020-05-30,2025-06-23,22,1,0.0,0.0,Employed,Married
ACC_00001296,Cassandra Reed,Investment,21986.47,751,113994,2017-12-31,2025-06-28,12,1,0.0,0.0,Employed,Single
ACC_00001297,Christina Sanchez,Credit,-4133.89,808,116959,2024-09-28,2025-06-17,9,3,0.0,0.0,Employed,Divorced
ACC_00001298,Julia Ellis,Savings,32669.36,739,128866,2023-04-07,2025-06-07,20,2,0.0,0.0,Employed,Divorced
ACC_00001299,Lori Haynes,Investment,32997.36,681,102031,2018-01-14,2025-06-18,8,0,0.0,0.0,Employed,Single
ACC_00001300,Valerie Adams,Checking,5730.76,683,78008,2021-08-26,2025-06-05,12,0,0.0,0.0,Self-employed,Widowed
ACC_00001301,Cynthia Foley,Investment,3527.51,590,28811,2022-03-31,2025-06-29,20,3,0.0,0.0,Retired,Single
ACC_00001302,Alyssa Alexander,Checking,2822.66,690,39372,2021-11-18,2025-06-05,14,3,0.0,0.0,Retired,Married
ACC_00001303,Jaime Mcclain,Investment,42005.51,824,121162,2018-03-04,2025-06-20,13,2,0.0,0.0,Employed,Divorced
ACC_00001304,John Reese III,Credit,-4111.44,612,89578,2016-08-06,2025-06-23,17,1,0.0,0.0,Employed,Married
ACC_00001305,Elizabeth Morgan,Checking,923.79,772,15700,2016-12-14,2025-06-05,19,0,72214.11,10.28,Unemployed,Married
ACC_00001306,Kevin Brown,Credit,-1266.07,703,93213,2016-08-17,2025-06-19,13,2,83991.08,10.97,Employed,Married
ACC_00001307,Allen Johnson,Checking,9560.21,608,98003,2018-01-26,2025-06-22,13,0,0.0,0.0,Employed,Single
ACC_00001308,Hannah Carlson,Credit,-4521.36,610,112422,2021-10-01,2025-06-15,17,0,0.0,0.0,Employed,Divorced
ACC_00001309,Melinda Davis,Credit,-3759.09,547,91647,2016-06-23,2025-07-02,16,1,0.0,0.0,Employed,Single
ACC_00001310,Alice Hardin,Investment,15353.68,570,60896,2024-04-24,2025-06-28,20,0,0.0,0.0,Retired,Married
ACC_00001311,David Williams,Checking,4770.65,735,118274,2016-11-22,2025-06-18,16,2,0.0,0.0,Employed,Single
ACC_00001312,Tara Harrington,Savings,7161.53,682,50348,2016-12-21,2025-06-24,18,0,181791.46,11.18,Retired,Widowed
ACC_00001313,Mackenzie Green,Checking,537.87,693,7285,2019-01-17,2025-06-09,14,1,0.0,0.0,Unemployed,Married
ACC_00001314,Lisa Moore,Checking,1470.21,603,28918,2020-11-04,2025-06-12,10,2,49273.79,11.97,Retired,Married
ACC_00001315,Mark Baker,Checking,5908.71,644,116821,2025-01-27,2025-06-14,14,1,221113.89,11.56,Employed,Single
ACC_00001316,Douglas Sanchez,Credit,-3796.22,557,52848,2020-06-28,2025-06-16,17,3,126562.05,12.43,Retired,Single
ACC_00001317,Michael Davis,Credit,-605.18,637,112263,2019-03-08,2025-06-18,19,0,0.0,0.0,Employed,Single
ACC_00001318,Kelly Harris,Checking,6329.34,709,114241,2024-08-17,2025-06-26,22,0,0.0,0.0,Employed,Single
ACC_00001319,Austin Johnson,Savings,11957.32,687,99396,2020-10-10,2025-06-25,15,1,265772.15,11.13,Employed,Married
ACC_00001320,Katherine Carr,Checking,7683.76,765,120944,2016-06-08,2025-06-18,20,3,141506.57,10.35,Employed,Widowed
ACC_00001321,Anna Riley,Checking,11220.04,802,117198,2018-12-15,2025-07-04,21,0,0.0,0.0,Employed,Single
ACC_00001322,Patricia Ferguson,Investment,40898.5,708,106544,2024-06-07,2025-06-15,9,1,0.0,0.0,Employed,Single
ACC_00001323,Savannah Webb,Credit,-3940.25,672,97971,2019-07-11,2025-07-04,9,0,0.0,0.0,Employed,Single
ACC_00001324,Allen Nelson,Savings,403.99,710,0,2017-03-15,2025-06-27,12,0,10228.35,10.9,Unemployed,Married
ACC_00001325,Stacey Martin,Investment,5244.44,685,35578,2016-12-10,2025-06-08,23,2,39146.31,11.15,Retired,Single
ACC_00001326,Marissa Haynes,Savings,8535.9,673,99014,2015-11-28,2025-06-10,16,0,0.0,0.0,Employed,Widowed
ACC_00001327,Frank Sanchez,Checking,9696.47,652,120387,2017-03-03,2025-06-05,12,3,339385.4,11.48,Employed,Married
ACC_00001328,Dr. Paige Ellis,Checking,91.4,701,0,2018-08-19,2025-06-28,22,0,13774.34,10.99,Unemployed,Married
ACC_00001329,Christopher Diaz,Savings,2422.03,737,103356,2019-07-09,2025-06-29,15,0,0.0,0.0,Employed,Single
ACC_00001330,Derrick Proctor,Checking,3878.21,528,47998,2016-11-20,2025-06-14,16,2,0.0,0.0,Retired,Divorced
ACC_00001331,Philip Mendoza,Checking,38.37,838,0,2024-05-24,2025-06-05,14,1,0.0,0.0,Unemployed,Widowed
ACC_00001332,Bryan Jackson,Credit,-2585.36,527,65850,2016-06-13,2025-07-01,14,2,0.0,0.0,Self-employed,Married
